scripCode,tickSize,instType,lotSize,companyName,indices,groupName,industry,isinCode,expiry,strike,multiplier,optionType,tradingSymbol
14086,5.0,EQ,0,I G PETROCHEMICALS LIMITED,0,NA,Chemicals - Organic - Maleic Anhydride,INE204A01010,,0.0,0.0,,IGPL
14096,5.0,EQ,0,SIYARAM SILK MILLS LTD,"26011,26043",NA,Textiles - Weaving,INE076B01028,,0.0,0.0,,SIYSIL
14101,1.0,EQ,0,PTL ENTERPRISES LIMITED,0,NA,Finance & Investments,INE034D01049,,0.0,0.0,,PTL
14106,1.0,EQ,0,AUTOLINE INDUSTRIES LIMITED,0,NA,Auto Ancl - Engine Parts,INE718H01014,,0.0,0.0,,AUTOIND
14111,1.0,EQ,0,NETWORK18 MEDIA & INVESTMENTS LIMITED,"26002,26035,26080,26081,26082",NA,Entertainment & Media,INE870H01013,,0.0,0.0,,NETWORK18
14116,5.0,EQ,0,GANDHI SPECIAL TUBES LIMITED,0,NA,Steel - Tubes/Pipes,INE524B01027,,0.0,0.0,,GANDHITUBE
14125,1.0,BE,0,OMAX AUTOS LTD.,0,NA,Auto Ancl - Others,INE090B01011,,0.0,0.0,,OMAXAUTO
14134,5.0,EQ,0,PITTI ENGINEERING LIMITED,"26011,26043",NA,Engineering - General,INE450D01021,,0.0,0.0,,PITTIENG
14139,1.0,EQ,0,SURATWWALA BUSINESS GROUP LIMITED,0,NA,Construction / Contracting & Engineering,INE05ST01028,,0.0,0.0,,SBGLP
14152,1.0,BE,0,BODHI TREE MULTIMEDIA LTD,0,NA,Digital Entertainment,INE0EEJ01023,,0.0,0.0,,BTML
14154,5.0,EQ,0,UNO MINDA LIMITED,"26002,26011,26043,26076,26081,26082",NA,Auto Ancl - Electrical,INE405E01023,,0.0,0.0,,UNOMINDA
14172,5.0,SM,0,SHERA ENERGY LIMITED,0,NA,NA,INE0MM001019,,0.0,0.0,,SHERA
14174,5.0,EQ,0,IZMO LIMITED,0,NA,IT Consulting & Software,INE848A01014,,0.0,0.0,,IZMO
14180,1.0,EQ,0,NMDC STEEL LIMITED,"26002,26011,26036,26043,26080,26081,26082",NA,Steel,INE0NNS01018,,0.0,0.0,,NSLNISP
14194,5.0,EQ,0,NINTEC SYSTEMS LIMITED,0,NA,IT Consulting & Software,INE395U01014,,0.0,0.0,,NINSYS
14198,5.0,EQ,0,TIMKEN INDIA LIMITED,"26002,26011,26030,26043,26076,26081,26082",NA,Bearings,INE325A01013,,0.0,0.0,,TIMKEN
14203,1.0,EQ,0,HUBTOWN LIMITED,0,NA,Construction / Contracting & Engineering,INE703H01016,,0.0,0.0,,HUBTOWN
14204,5.0,SM,0,LEAD RECLAIM AND RUBBER PRODUCTS LIMITED,0,NA,NA,INE0H4B01011,,0.0,0.0,,LRRPL
14208,1.0,EQ,0,TV18 BROADCAST LIMITED,"26002,26035,26080,26081,26082",NA,Entertainment & Media,INE886H01027,,0.0,0.0,,TV18BRDCST
14214,1.0,N0,0,GMBIMC SEC RE NCGB 8.25% STRPP A,0,NA,NA,INE00QS24019,,0.0,0.0,,IMC1N0
14219,1.0,N1,0,GMBIMC SEC RE NCGB 8.25% STRPP B,0,NA,NA,INE00QS24043,,0.0,0.0,,IMC1N1
14222,1.0,BE,0,CAMBRIDGE TECHNOLOGY ENTERPRISES LIMITED,0,NA,IT Consulting & Software,INE627H01017,,0.0,0.0,,CTE
14223,5.0,EQ,0,TECHNOCRAFT INDUS.(INDIA) LTD,0,NA,Steel,INE545H01011,,0.0,0.0,,TIIL
14224,1.0,N2,0,GMBIMC SEC RE NCGB 8.25% STRPP C,0,NA,NA,INE00QS24027,,0.0,0.0,,IMC1N2
14228,1.0,N3,0,GMBIMC SEC RE NCGB 8.25% STRPP D,0,NA,NA,INE00QS24035,,0.0,0.0,,IMC1N3
14230,1.0,EQ,0,HDFC S&P BSE 500 ETF,0,NA,NA,INF179KC1EZ4,,0.0,0.0,,HDFCBSE500
14233,1.0,EQ,0,HDFC NIFTY SMALLCAP 250 ETF,0,NA,NA,INF179KC1FB2,,0.0,0.0,,HDFCSML250
14236,1.0,EQ,0,HDFC NIFTY MIDCAP 150 ETF,0,NA,NA,INF179KC1HT0,,0.0,0.0,,HDFCMID150
14245,5.0,EQ,0,TVS SRICHAKRA LTD.,0,NA,Tyres & Tubes,INE421C01016,,0.0,0.0,,TVSSRICHAK
14252,1.0,GB,0,2.50%GOLDBONDS2027SR-VI,0,NA,NA,IN0020190388,,0.0,0.0,,SGBOCT27VI
14255,1.0,EQ,0,REDINGTON LIMITED,"26002,26011,26036,26043,26080,26081,26082,26085",NA,Mining/Minerals,INE891D01026,,0.0,0.0,,REDINGTON
14260,5.0,EQ,0,PEARL GLOBAL INDUSTRIES LIMITED,0,NA,Textiles - Readymade Apparels,INE940H01022,,0.0,0.0,,PGIL
14267,5.0,ST,0,AGARWAL FLOAT GLASS INDIA LIMITED,0,NA,NA,INE0MLA01012,,0.0,0.0,,AGARWALFT
14278,5.0,EQ,0,ORIENT BELL LIMITED,0,NA,Ceramics/Tiles/Sanitaryware,INE607D01018,,0.0,0.0,,ORIENTBELL
14286,1.0,EQ,0,MIRAE ASSET GOLD ETF,0,NA,NA,INF769K01JP9,,0.0,0.0,,GOLDETF
14296,1.0,EQ,0,SEQUENT SCIENTIFIC LIMITED,"26011,26043,26082,26088",NA,Pharmaceuticals,INE807F01027,,0.0,0.0,,SEQUENT
14299,5.0,EQ,0,POWER FINANCE CORPORATION LTD.,"20004,26002,26011,26012,26026,26037,26038,26039,26043,26072,26077,26082",NA,Finance - Term Lending Institutions,INE134E01011,,0.0,0.0,,PFC
14304,1.0,EQ,0,FIRSTSOURCE SOLUTIONS LIMITED,"26002,26011,26036,26043,26080,26081,26082",NA,IT Enabled Services,INE684F01012,,0.0,0.0,,FSL
14305,1.0,EQ,0,SHREE OSWAL SEEDS AND CHEMICALS LIMITED,0,NA,NA,INE00IK01029,,0.0,0.0,,OSWALSEEDS
14309,5.0,EQ,0,INDIAN BANK,"26002,26007,26011,26027,26037,26038,26043,26076,26077,26081,26082",NA,Finance - Banks - Public Sector,INE562A01011,,0.0,0.0,,INDIANB
14314,1.0,EQ,0,T T LIMITED,0,NA,Textiles - Hosiery/Knitwear,INE592B01016,,0.0,0.0,,TTL
14316,5.0,SM,0,VIAZ TYRES LIMITED,0,NA,NA,INE0MO401019,,0.0,0.0,,VIAZ
14323,1.0,BE,0,TRANSWARRANTY FINANCE LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE804H01012,,0.0,0.0,,TFL
14329,1.0,EQ,0,SMS PHARMACEUTICALS LIMITED,0,NA,Pharmaceuticals,INE812G01025,,0.0,0.0,,SMSPHARMA
14334,5.0,EQ,0,HIMADRI SPECIALITY CHEMICAL LTD.,"26002,26036,26080,26081,26082",NA,Chemicals - Speciality,INE019C01026,,0.0,0.0,,HSCL
14339,5.0,EQ,0,GANESH HOUSING CORPORATION LIMITED,26082,NA,Realty,INE460C01014,,0.0,0.0,,GANESHHOUC
14346,1.0,EQ,0,ORIENTAL TRIMEX LIMITED,0,NA,Granites/Marbles,INE998H01012,,0.0,0.0,,ORIENTALTL
14361,5.0,EQ,0,APOLLO PIPES LIMITED,0,NA,Plastics - Pipes & Fittings,INE126J01016,,0.0,0.0,,APOLLOPIPES
14366,1.0,EQ,0,VODAFONE IDEA LIMITED,"26002,26007,26011,26014,26037,26043,26072,26076,26079,26081,26082,26085",NA,Telecom Services,INE669E01016,,0.0,0.0,,IDEA
14385,5.0,EQ,0,PONDY OXIDES & CHEMICALS LIMITED,0,NA,Diversified,INE063E01046,,0.0,0.0,,POCL
14398,1.0,EQ,0,AMD INDUSTRIES LIMITED,0,NA,Packaging & Containers,INE005I01014,,0.0,0.0,,AMDIND
14407,1.0,BE,0,RAJ TELEVISION NETWORK LTD,0,NA,Entertainment & Media,INE952H01027,,0.0,0.0,,RAJTV
14411,5.0,SM,0,SRIVASAVI ADHESIVE TAPES LIMITED,0,NA,NA,INE0NPI01014,,0.0,0.0,,SRIVASAVI
14413,5.0,EQ,0,PAGE INDUSTRIES LTD,"26002,26007,26011,26014,26037,26043,26056,26072,26076,26079,26081,26082,26084",NA,Textiles - Readymade Apparels,INE761H01022,,0.0,0.0,,PAGEIND
14418,5.0,EQ,0,ASTRAL LIMITED,"26002,26007,26011,26014,26037,26043,26072,26076,26079,26081,26082,26084",NA,Plastics - Pipes & Fittings,INE006I01046,,0.0,0.0,,ASTRAL
14423,5.0,EQ,0,LA OPALA RG LIMITED,"26011,26043,26082",NA,Glass & Glass Products,INE059D01020,,0.0,0.0,,LAOPALA
14428,1.0,EQ,0,RELIANCE ETF GOLD BeES,"26011,26043,26048",NA,NA,INF204KB17I5,,0.0,0.0,,GOLDBEES
14435,5.0,EQ,0,J.K. TYRE & INDUSTRIES LIMITED,26082,NA,Tyres & Tubes,INE573A01042,,0.0,0.0,,JKTYRE
14440,5.0,EQ,0,NAHAR SPINNING MILLS LTD,"26011,26043",NA,Textiles - Hosiery/Knitwear,INE290A01027,,0.0,0.0,,NAHARSPING
14445,1.0,EQ,0,NAHAR POLYFILMS LTD,0,NA,Textiles - Spinning - Cotton Blended,INE308A01027,,0.0,0.0,,NAHARPOLY
14450,1.0,EQ,0,EQUINOX INDIA DEVELOPMENTS LIMITED,26082,NA,Realty,INE069I01010,,0.0,0.0,,EMBDL
14459,1.0,EQ,0,LEXUS GRANITO (INDIA) LIMITED,0,NA,NA,INE500X01013,,0.0,0.0,,LEXUS
14479,5.0,EQ,0,DIVGI TORQTRANSFER SYSTEMS LIMITED,"26011,26043",NA,Auto Ancl - Others,INE753U01022,,0.0,0.0,,DIVGIITTS
14480,1.0,EQ,0,GOKUL AGRO RESOURCES LIMITED,"26011,26043",NA,Edible Oils & Solvent Extraction,INE314T01025,,0.0,0.0,,GOKULAGRO
14485,1.0,EQ,0,THEMIS MEDICARE LIMITED,0,NA,Pharmaceuticals,INE083B01024,,0.0,0.0,,THEMISMED
14490,1.0,EQ,0,NCL INDUSTRIES LIMITED,"26011,26043",NA,Cement,INE732C01016,,0.0,0.0,,NCLIND
14497,1.0,NB,0,NATIONAL HIGHWAYS AUTHORITY OF INDIA - SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE  BONDS7.04% SR. IA,0,NA,NA,INE906B07EM2,,0.0,0.0,,NHAINB
14499,1.0,NC,0,NATIONAL HIGHWAYS AUTHORITY OF INDIA- SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS 7.29% SR. IB,0,NA,NA,INE906B07EN0,,0.0,0.0,,NHAINC
14501,5.0,EQ,0,BALAJI AMINES LIMITED,"26002,26011,26043,26080,26081,26082",NA,Chemicals - Organic - Others,INE050E01027,,0.0,0.0,,BALAMINES
14503,5.0,ST,0,VERTEXPLUS TECHNOLOGIES LTD,0,NA,NA,INE0NLB01018,,0.0,0.0,,VERTEXPLUS
14506,5.0,SM,0,SYSTANGO TECHNOLOGIES LTD,0,NA,NA,INE0O7R01011,,0.0,0.0,,SYSTANGO
14511,1.0,EQ,0,BANSWARA SYNTEX LIMITED,"26011,26043",NA,Textiles - Spinning - Synthetic Blended,INE629D01020,,0.0,0.0,,BANSWRAS
14518,1.0,EQ,0,ADITYA BIRLA SUN LIFE CRISIL OVERNIGHT FUND AI INDEX ETF,0,NA,NA,INF209KB18T9,,0.0,0.0,,ABSLLIQUID
14521,1.0,W1,0,ORBIT CORPORATION LIMITED DEC WARRANT,0,NA,NA,INE628H13010,,0.0,0.0,,ORBITCORPW1
14522,1.0,ND,0,NATIONAL HIGHWAYS AUTHORITY OF INDIA-SECURED REDEEMABLE NON-CONVERTIBLE  TAX FREE  BONDS7.39% SR. IIA,0,NA,NA,INE906B07EO8,,0.0,0.0,,NHAIND
14523,5.0,EQ,0,ICRA LIMITED,0,NA,Rating Services,INE725G01011,,0.0,0.0,,ICRA
14529,1.0,NE,0,NATIONAL HIGHWAYS AUTHORITY OF INDIA- SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS 7.69% SR. IIB,0,NA,NA,INE906B07EP5,,0.0,0.0,,NHAINE
14535,5.0,EQ,0,UTI MUTUAL FUND - UTI GOLD EXCHANGE TRADED FUND,26048,NA,NA,INF789F1AUX7,,0.0,0.0,,GOLDSHARE
14537,1.0,EQ,0,DISH TV INDIA LIMITED,"26011,26035,26043,26082",NA,Entertainment & Media,INE836F01026,,0.0,0.0,,DISHTV
14547,1.0,EQ,0,NDL VENTURES LIMITED,0,NA,Services - Others,INE353A01023,,0.0,0.0,,NDLVENTURE
14552,5.0,EQ,0,PHOENIX MILLS LIMITED,"26002,26011,26021,26043,26076,26081,26082",NA,Realty,INE211B01039,,0.0,0.0,,PHOENIXLTD
14557,1.0,EQ,0,ARO GRANITE INDUSTRIES LIMITED,0,NA,Granites/Marbles,INE210C01013,,0.0,0.0,,AROGRANITE
14566,1.0,BE,0,ZENITH STEEL PIPES & INDUSTRIES LIMITED,0,NA,Steel - Tubes/Pipes,INE318D01020,,0.0,0.0,,ZENITHSTL
14567,5.0,EQ,0,BF UTILITIES LIMITED,0,NA,Road Infrastructure,INE243D01012,,0.0,0.0,,BFUTILITIE
14582,5.0,EQ,0,SREE RAYALASEEMA HI-STREN HYPO,"26011,26043",NA,Chemicals - Inorganic - Others,INE917H01012,,0.0,0.0,,SRHHYPOLTD
14583,5.0,ST,0,MCON RASAYAN INDIA LIMITED,0,NA,NA,INE0O4M01019,,0.0,0.0,,MCON
14584,1.0,EQ,0,ICICI PRUDENTIAL NIFTY PSU BANK ETF,0,NA,NA,INF109KC10S8,,0.0,0.0,,PSUBNKIETF
14587,1.0,EQ,0,SRHHL INDUSTRIES LIMITED,0,NA,NA,INE724B01023,,0.0,0.0,,SRHHLINDST
14590,5.0,SM,0,VELS FILM INTERNATIONAL LTD,0,NA,NA,INE0I3H01019,,0.0,0.0,,VELS
14592,5.0,EQ,0,FORTIS HEALTHCARE LIMITED,"26002,26007,26011,26037,26043,26076,26081,26082,26088",NA,Hospitals & Medical Services,INE061F01013,,0.0,0.0,,FORTIS
14598,1.0,GB,0,2.50%GOLDBONDS2031SR-IV,0,NA,NA,IN0020220169,,0.0,0.0,,SGBMAR31IV
14599,1.0,EQ,0,GLOBAL SURFACES LIMITED,0,NA,Granites/Marbles,INE0JSX01015,,0.0,0.0,,GSLSU
14601,5.0,BE,0,ALPHAGEO INDIA LIMITED,0,NA,Oil Drilling And Exploration,INE137C01018,,0.0,0.0,,ALPHAGEO
14606,5.0,BE,0,WEBSOL ENERGY SYSTEM LIMITED,0,NA,Electric Equipment - General,INE855C01015,,0.0,0.0,,WEBELSOLAR
14607,1.0,EQ,0,TGB BANQUETS AND HOTELS LIMITED,0,NA,Hotels / Resorts & Restaurants,INE797H01018,,0.0,0.0,,TGBHOTELS
14613,5.0,SM,0,QUALITY FOILS (INDIA) LIMITED,0,NA,NA,INE0O1M01015,,0.0,0.0,,QFIL
14616,1.0,BE,0,SIMBHAOLI SUGARS LIMITED,0,NA,Sugar,INE748T01016,,0.0,0.0,,SIMBHALS
14618,5.0,EQ,0,CHEMBOND CHEMICALS LIMITED,"26011,26043",NA,Chemicals - Speciality,INE995D01025,,0.0,0.0,,CHEMBOND
14627,1.0,EQ,0,HILTON METAL FORGING LIMITED,0,NA,Forgings,INE788H01017,,0.0,0.0,,HILTON
14628,1.0,BZ,0,FUTURE SUPPLY CHAIN SOLUTIONS LIMITED,0,NA,Logistics - Warehousing/Supply Chain/Others,INE935Q01015,,0.0,0.0,,FSC
14630,1.0,BZ,0,SANCO INDUSTRIES LIMITED,0,NA,NA,INE782L01012,,0.0,0.0,,SANCO
14649,1.0,EQ,0,FRANKLIN TEMPLETON SAF 3YR GRW,0,NA,NA,INF090I01015,,0.0,0.0,,FTCSF3YGRO
14651,1.0,EQ,0,FRANKLIN TEMPLETON SAF 3YR DIV,0,NA,NA,INF090I01023,,0.0,0.0,,FTCSF3YDIV
14653,1.0,EQ,0,FRANKLIN TEMPLETON SAF 5YR GRW,0,NA,NA,INF090I01031,,0.0,0.0,,FTCSF5YGRO
14655,1.0,EQ,0,FRANKLIN TEMPLETON SAF 5YR DIV,0,NA,NA,INF090I01049,,0.0,0.0,,FTCSF5YDIV
14657,5.0,EQ,0,INSECTICIDES (INDIA) LIMITED,"26011,26043",NA,Agro Chemicals/Pesticides,INE070I01018,,0.0,0.0,,INSECTICID
14671,1.0,BE,0,K. M. SUGAR MILLS LTD.,0,NA,Sugar,INE157H01023,,0.0,0.0,,KMSUGAR
14672,5.0,EQ,0,NAVIN FLUORINE INTERNATIONAL L,"26002,26011,26036,26043,26072,26080,26081,26082,26083,26084",NA,Chemicals - Others,INE048G01026,,0.0,0.0,,NAVINFLUOR
14673,1.0,AA,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.25% SR.I,0,NA,NA,INE148I07NS4,,0.0,0.0,,IBULHSGFINAA
14677,1.0,EQ,0,GUJARAT APOLLO INDUSTRIES LIMITED,0,NA,Engineering - Heavy,INE826C01016,,0.0,0.0,,GUJAPOLLO
14678,1.0,AB,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.65% SR.I,0,NA,NA,INE148I07NT2,,0.0,0.0,,IBULHSGFINAB
14683,1.0,AC,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.25% SR.II,0,NA,NA,INE148I07OF9,,0.0,0.0,,IBULHSGFINAC
14687,5.0,EQ,0,GOA CARBON LIMITED,"26011,26043",NA,Mining/Minerals,INE426D01013,,0.0,0.0,,GOACARBON
14688,1.0,AD,0,INDIABULLS HSG FIN LTD SEC RE NCD SR.III,0,NA,NA,INE148I07OE2,,0.0,0.0,,IBULHSGFINAD
14692,1.0,AG,0,INDIABULLS HSG FIN LTD SEC RE NCD SR.III,0,NA,NA,INE148I07OD4,,0.0,0.0,,IBULHSGFINAG
14696,1.0,AJ,0,INDIABULLS HSG FIN LTD SEC RE NCD SR.VI I,0,NA,NA,INE148I07NY2,,0.0,0.0,,IBULHSGFINAJ
14702,1.0,EQ,0,NAGREEKA EXPORTS LTD,0,NA,Textiles - Spinning - Cotton Blended,INE123B01028,,0.0,0.0,,NAGREEKEXP
14704,1.0,AK,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.65% SR.VII,0,NA,NA,INE148I07NW6,,0.0,0.0,,IBULHSGFINAK
14707,5.0,EQ,0,TIME TECHNOPLAST LIMITED,26082,NA,Packaging & Containers,INE508G01029,,0.0,0.0,,TIMETECHNO
14710,1.0,AL,0,INDIABULLS HSG FIN LTD SEC RE NCD 10.15% SR.VII,0,NA,NA,INE148I07OH5,,0.0,0.0,,IBULHSGFINAL
14712,5.0,EQ,0,HINDUJA GLOBAL SOLUTIONS LIMITED,"26011,26043",NA,IT Enabled Services,INE170I01016,,0.0,0.0,,HGS
14714,1.0,AM,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.25% SR.VIII,0,NA,NA,INE148I07NX4,,0.0,0.0,,IBULHSGFINAM
14718,1.0,AN,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.71% SR.VIII,0,NA,NA,INE148I07NV8,,0.0,0.0,,IBULHSGFINAN
14720,1.0,AH,0,INDIABULLS HSG FIN LTD SEC RE NCD SR.III,0,NA,NA,INE148I07OB8,,0.0,0.0,,IBULHSGFINAH
14721,1.0,AI,0,INDIABULLS HSG FIN LTD SEC RE NCD 9.48% SR.V,0,NA,NA,INE148I07NZ9,,0.0,0.0,,IBULHSGFINAI
14725,5.0,ST,0,NIRMAN AGRI GENTICS LIMITED,0,NA,NA,INE0OK701014,,0.0,0.0,,NIRMAN
14732,5.0,EQ,0,DLF LIMITED,"20004,26002,26011,26012,26021,26022,26037,26040,26043,26044,26072,26082",NA,Realty,INE271C01023,,0.0,0.0,,DLF
14737,1.0,EQ,0,FRANKLIN TEMPLETON PRO 3YR GRW,0,NA,NA,INF090I01056,,0.0,0.0,,FTCPOF3YGR
14739,1.0,BE,0,TECIL CHEM. & HYDRO POWER LTD.,0,NA,Chemicals - Inorganic - Others,INE014B01011,,0.0,0.0,,TECILCHEM
14741,1.0,EQ,0,FRANKLIN TEMPLETON PRO 5YR GRW,0,NA,NA,INF090I01072,,0.0,0.0,,FTCPOF5YGR
14742,1.0,EQ,0,AXIS S&P BSE SENSEX ETF,0,NA,NA,INF846K010Q0,,0.0,0.0,,AXSENSEX
14743,1.0,EQ,0,FRANKLIN TEMPLETON PRO 5YR DIV,0,NA,NA,INF090I01080,,0.0,0.0,,FTCPOF5YDV
14745,1.0,EQ,0,ADVANI HOTELS & RESORTS INDIA LIMITED,0,NA,Hotels / Resorts & Restaurants,INE199C01026,,0.0,0.0,,ADVANIHOTR
14761,1.0,EQ,0,NELCAST LIMITED,"26011,26043",NA,Castings/Foundry,INE189I01024,,0.0,0.0,,NELCAST
14770,5.0,BE,0,V2 RETAIL LIMITED,0,NA,Retail - Apparel/Accessories,INE945H01013,,0.0,0.0,,V2RETAIL
14771,1.0,EQ,0,TARMAT LIMITED,0,NA,Construction / Contracting & Engineering,INE924H01018,,0.0,0.0,,TARMAT
14781,5.0,D1,0,ESCORTS LIMITED - PART B 4.25% SECURED CONVERTIBLE DEBENTURE,0,NA,Auto - Tractors,INE042A07052,,0.0,0.0,,ESCORTSD1
14786,1.0,EQ,0,MIRAE ASSET NIFTY 100 LOW VOLATILITY 30 ETF,0,NA,NA,INF769K01JU9,,0.0,0.0,,LOWVOL
14788,1.0,EQ,0,SUN PHARMA ADVANCED RES CO LTD,"26002,26080,26081,26082",NA,Medical Research Services,INE232I01014,,0.0,0.0,,SPARC
14793,1.0,EQ,0,MEGASOFT LTD,0,NA,IT Consulting & Software,INE933B01012,,0.0,0.0,,MEGASOFT
14806,1.0,IV,0,IRB INFRASTRUCTURE TRUST,0,NA,NA,INE0C8K23012,,0.0,0.0,,IRBIT
14808,1.0,EQ,0,SOUTH ASIAN PETROCHEM LIMITED,0,NA,NA,INE801C01019,,0.0,0.0,,SAPL
14813,1.0,EQ,0,ALLIED DIGITAL SERVICES LIMITED,0,NA,IT Consulting & Software,INE102I01027,,0.0,0.0,,ADSL
14828,1.0,EQ,0,W S INDUSTRIES (INDIA) LIMITED,0,NA,Electric Equipment - General,INE100D01014,,0.0,0.0,,WSI
14838,5.0,EQ,0,DECCAN CEMENTS LIMITED,0,NA,Cement,INE583C01021,,0.0,0.0,,DECCANCE
14847,1.0,BE,0,VIP CLOTHING LIMITED,0,NA,Textiles - Readymade Apparels,INE450G01024,,0.0,0.0,,VIPCLOTHNG
14848,1.0,EQ,0,ALPA LABORATORIES LIMITED,0,NA,Pharmaceuticals,INE385I01010,,0.0,0.0,,ALPA
14857,1.0,BE,0,OMAXE LIMITED,0,NA,Construction / Contracting & Engineering,INE800H01010,,0.0,0.0,,OMAXE
14858,1.0,EQ,0,KOTAK GOLD EXCHANGE TRADED FUND,0,NA,NA,INF174KA1HJ8,,0.0,0.0,,GOLD1
14868,1.0,BZ,0,FUTURE LIFESTYLE FASHIONS LIMITED,0,NA,Retail - Apparel/Accessories,INE452O01016,,0.0,0.0,,FLFL
14869,5.0,W1,0,SHARE INDIA SECURITIES LTD,0,NA,Finance & Investments,INE932X13013,,0.0,0.0,,SHAREINDIAW1
14872,1.0,BE,0,UDAYSHIVAKUMAR INFRA LIMITED,0,NA,Infrastructure - General,INE0N0Y01013,,0.0,0.0,,USK
14889,1.0,EQ,0,ASIAN GRANITO INDIA LIMITED,"26011,26043",NA,Ceramics/Tiles/Sanitaryware,INE022I01019,,0.0,0.0,,ASIANTILES
14890,1.0,EQ,0,AKI INDIA LIMITED,0,NA,Footwears,INE642Z01026,,0.0,0.0,,AKI
14894,1.0,EQ,0,CENTRAL BANK OF INDIA,"26002,26011,26027,26036,26043,26080,26081,26082",NA,Finance - Banks - Public Sector,INE483A01010,,0.0,0.0,,CENTRALBK
14900,5.0,EQ,0,SAHYADRI INDUSTRIES LIMITED,0,NA,Cement Products,INE280H01015,,0.0,0.0,,SAHYADRI
14902,5.0,BE,0,ELECTROTHERM (INDIA) LIMITED,0,NA,Engineering - General,INE822G01016,,0.0,0.0,,ELECTHERM
14908,5.0,EQ,0,KDDL LIMITED,0,NA,Watches,INE291D01011,,0.0,0.0,,KDDL
14912,5.0,EQ,0,K.P.R. MILL LIMITED,"26002,26011,26043,26076,26081,26082",NA,Textiles - Spinning - Cotton Blended,INE930H01031,,0.0,0.0,,KPRMILL
14917,1.0,EQ,0,TAKE SOLUTIONS LIMITED,0,NA,Hospitals & Medical Services,INE142I01023,,0.0,0.0,,TAKE
14924,1.0,EQ,0,LORENZINI APPARELS LIMITED,0,NA,Textiles - Readymade Apparels,INE740X01023,,0.0,0.0,,LAL
14926,5.0,BE,0,PURAVANKARA LIMITED,26082,NA,Realty,INE323I01011,,0.0,0.0,,PURVA
14932,1.0,EQ,0,ISMT LIMITED,"26011,26043",NA,Steel - Rolling,INE732F01019,,0.0,0.0,,ISMTLTD
14937,5.0,EQ,0,CIE AUTOMOTIVE INDIA LIMITED,"26002,26011,26036,26043,26080,26081,26082,26084,26085",NA,Forgings,INE536H01010,,0.0,0.0,,CIEINDIA
14938,1.0,EQ,0,MIRAE ASSET NIFTY 8-13 YR G-SEC ETF,0,NA,NA,INF769K01KF8,,0.0,0.0,,GSEC10YEAR
14943,1.0,BE,0,NAGREEKA CAPITAL & INFRA LTD.,0,NA,Finance & Investments,INE245I01016,,0.0,0.0,,NAGREEKCAP
14947,5.0,EQ,0,MOTILAL OSWAL FIN.SER.LTD,"26002,26011,26043,26080,26081,26082",NA,Finance & Investments,INE338I01027,,0.0,0.0,,MOTILALOFS
14956,1.0,BE,0,INDOWIND ENERGY LIMITED,0,NA,Power - Generation/Distribution,INE227G01018,,0.0,0.0,,INDOWIND
14957,1.0,EQ,0,MAGNUM VENTURES LIMITED,0,NA,Paper & Paper Products,INE387I01016,,0.0,0.0,,MAGNUM
14966,5.0,EQ,0,CSB BANK LIMITED,"26002,26011,26043,26080,26081,26082",NA,Finance - Banks - Private Sector,INE679A01013,,0.0,0.0,,CSBBANK
14972,5.0,EQ,0,KAVERI SEED COMPANY LIMITED,"26011,26043,26082",NA,Agricultural Products,INE455I01029,,0.0,0.0,,KSCL
14977,5.0,EQ,0,POWER GRID CORP. OF INDIA LTD.,"20000,26002,26011,26012,26022,26025,26026,26029,26037,26038,26043,26044,26046,26055,26072,26082,26085",NA,Power - Transmission/Equipment,INE752E01010,,0.0,0.0,,POWERGRID
14982,5.0,EQ,0,CENTUM ELECTRONICS LIMITED,0,NA,Electronics - Equipment/Components,INE320B01020,,0.0,0.0,,CENTUM
15004,5.0,ST,0,SOTAC PHARMACEUTICALS LTD,0,NA,NA,INE0O2D01012,,0.0,0.0,,SOTAC
15007,1.0,EQ,0,MANGALORE CHEMICALS & FERT LTD,"26011,26043",NA,Fertilisers,INE558B01017,,0.0,0.0,,MANGCHEFER
15017,1.0,EQ,0,MAAN ALUMINIUM LIMITED,0,NA,Aluminium,INE215I01027,,0.0,0.0,,MAANALU
15030,5.0,ST,0,ASCOM LEASING AND INVESTMENTS LIMITED,0,NA,NA,INE08KD01015,,0.0,0.0,,ASCOM
15032,1.0,EQ,0,NIPPON INDIA ETF NIFTY PSU BANK BEES,"26011,26043,26048",NA,NA,INF204KB16I7,,0.0,0.0,,PSUBNKBEES
15034,5.0,EQ,0,BAJAJ ELECTRICALS LIMITED,"26011,26043",NA,Domestic Appliances,INE193E01025,,0.0,0.0,,BAJAJELEC
15036,5.0,SM,0,INFINIUM PHARMACHEM LIMITED,0,NA,NA,INE0MRE01011,,0.0,0.0,,INFINIUM
